distribution,order_size,condition_index,seed,order,exact_distance,exact_runtime,s_shape_distance,s_shape_gap,s_shape_runtime,return_distance,return_gap,return_runtime,largest_gap_distance,largest_gap_gap,largest_gap_runtime,dqn_completed,dqn_truncated,dqn_all_items_collected,dqn_all_picked_no_finish,dqn_distance,dqn_partial_distance,dqn_gap,dqn_steps,dqn_valid_actions,dqn_invalid_actions,dqn_invalid_action_rate,dqn_items_collected,dqn_items_remaining,dqn_collection_fraction,dqn_runtime,dqn_improvement_vs_s_shape,dqn_improvement_vs_return,dqn_improvement_vs_largest_gap
uniform,15,19,520018,"[(1, 7), (2, 3), (2, 7), (3, 1), (3, 11), (4, 3), (5, 7), (5, 9), (5, 11), (6, 5), (7, 9), (9, 3), (11, 7), (12, 7), (12, 15)]",102.0,0.0006321249529719353,134.0,31.372549019607842,8.233310654759407e-05,138.0,35.294117647058826,8.091656491160393e-05,122.0,19.607843137254903,8.27079638838768e-05,True,False,True,False,138.0,138.0,35.294117647058826,138,138,0,0.0,15,0,1.0,0.014833708293735981,-2.9850746268656714,0.0,-13.114754098360656
uniform,15,20,520019,"[(1, 3), (1, 15), (2, 11), (2, 13), (3, 3), (3, 5), (3, 9), (5, 1), (5, 7), (6, 11), (6, 13), (8, 11), (11, 5), (11, 13), (12, 7)]",106.0,0.0006603752262890339,134.0,26.41509433962264,8.308282122015953e-05,138.0,30.18867924528302,8.229119703173637e-05,122.0,15.09433962264151,8.345814421772957e-05,True,False,True,False,138.0,138.0,30.18867924528302,138,138,0,0.0,15,0,1.0,0.014883166644722223,-2.9850746268656714,0.0,-13.114754098360656
uniform,15,21,520020,"[(1, 13), (2, 1), (3, 1), (3, 9), (3, 11), (5, 7), (5, 11), (5, 15), (7, 7), (9, 3), (9, 5), (10, 1), (10, 9), (11, 13), (12, 9)]",114.0,0.0006418749690055847,134.0,17.543859649122805,8.250027894973755e-05,166.0,45.614035087719294,8.379202336072922e-05,114.0,0.0,8.466700091958046e-05,True,False,True,False,166.0,166.0,45.614035087719294,166,166,0,0.0,15,0,1.0,0.017875915858894587,-23.88059701492537,0.0,-45.614035087719294
uniform,15,22,520021,"[(2, 1), (2, 11), (3, 1), (4, 9), (4, 15), (5, 9), (6, 7), (7, 9), (7, 11), (8, 5), (8, 13), (9, 13), (11, 3), (11, 15), (12, 7)]",120.0,0.000646958127617836,134.0,11.666666666666666,8.216593414545059e-05,166.0,38.333333333333336,8.099991828203201e-05,122.0,1.6666666666666667,8.420785889029503e-05,True,False,True,False,166.0,166.0,38.333333333333336,166,166,0,0.0,15,0,1.0,0.017916790675371885,-23.88059701492537,0.0,-36.0655737704918
uniform,15,23,520022,"[(1, 13), (1, 15), (2, 7), (2, 13), (4, 7), (5, 1), (6, 1), (6, 15), (7, 7), (7, 15), (8, 7), (8, 15), (10, 11), (11, 1), (11, 5)]",86.0,0.000626708846539259,108.0,25.581395348837212,8.150003850460052e-05,130.0,51.162790697674424,8.099991828203201e-05,86.0,0.0,8.283276110887527e-05,True,False,True,False,130.0,130.0,51.162790697674424,130,130,0,0.0,15,0,1.0,0.014058457687497139,-20.37037037037037,0.0,-51.162790697674424
uniform,15,24,520023,"[(2, 5), (2, 15), (3, 5), (4, 15), (5, 3), (5, 13), (7, 13), (9, 5), (9, 11), (10, 13), (10, 15), (11, 9), (11, 11), (12, 5), (12, 15)]",94.0,0.0006164582446217537,108.0,14.893617021276595,8.016638457775116e-05,152.0,61.702127659574465,8.16667452454567e-05,98.0,4.25531914893617,8.241692557930946e-05,True,False,True,False,152.0,152.0,61.702127659574465,152,152,0,0.0,15,0,1.0,0.016341208014637232,-40.74074074074074,0.0,-55.10204081632652
uniform,15,25,520024,"[(1, 1), (1, 5), (1, 9), (2, 5), (4, 11), (6, 7), (6, 9), (6, 11), (6, 15), (8, 1), (9, 3), (9, 11), (10, 7), (10, 9), (11, 15)]",108.0,0.000630917027592659,134.0,24.074074074074073,8.05836170911789e-05,148.0,37.03703703703704,8.04578885436058e-05,116.0,7.4074074074074066,8.358294144272804e-05,True,False,True,False,148.0,148.0,37.03703703703704,148,148,0,0.0,15,0,1.0,0.01598350005224347,-10.44776119402985,0.0,-27.586206896551722
uniform,15,26,520025,"[(1, 9), (2, 5), (2, 9), (3, 1), (3, 15), (4, 11), (5, 5), (5, 13), (7, 9), (8, 3), (9, 1), (9, 13), (10, 13), (11, 9), (12, 3)]",106.0,0.0006339997053146362,134.0,26.41509433962264,8.087512105703354e-05,138.0,30.18867924528302,8.154194802045822e-05,116.0,9.433962264150944,8.299993351101875e-05,True,False,True,False,138.0,138.0,30.18867924528302,138,138,0,0.0,15,0,1.0,0.01497037522494793,-2.9850746268656714,0.0,-18.96551724137931
uniform,15,27,520026,"[(2, 1), (3, 7), (3, 13), (3, 15), (4, 3), (4, 7), (4, 15), (5, 9), (5, 11), (6, 3), (6, 11), (7, 1), (7, 15), (8, 7), (9, 9)]",112.0,0.0006327498704195023,134.0,19.642857142857142,8.058315142989159e-05,122.0,8.928571428571429,8.016731590032578e-05,118.0,5.357142857142857,8.250027894973755e-05,True,False,True,False,122.0,122.0,8.928571428571429,122,122,0,0.0,15,0,1.0,0.01316970819607377,8.955223880597014,0.0,-3.389830508474576
uniform,15,28,520027,"[(1, 13), (3, 3), (3, 7), (3, 9), (4, 7), (6, 1), (6, 11), (8, 11), (8, 15), (9, 1), (9, 3), (10, 5), (11, 9), (11, 13), (11, 15)]",114.0,0.0006443746387958527,134.0,17.543859649122805,8.133286610245705e-05,176.0,54.385964912280706,8.137524127960205e-05,114.0,0.0,8.554104715585709e-05,True,False,True,False,176.0,176.0,54.385964912280706,176,176,0,0.0,15,0,1.0,0.01905591692775488,-31.343283582089555,0.0,-54.385964912280706
uniform,15,29,520028,"[(1, 1), (2, 7), (4, 1), (4, 7), (4, 9), (4, 11), (5, 11), (5, 13), (7, 15), (8, 13), (9, 3), (9, 13), (10, 5), (10, 11), (12, 11)]",112.0,0.0006334171630442142,134.0,19.642857142857142,8.04997980594635e-05,148.0,32.142857142857146,8.045835420489311e-05,118.0,5.357142857142857,8.245883509516716e-05,True,False,True,False,148.0,148.0,32.142857142857146,148,148,0,0.0,15,0,1.0,0.01598008396103978,-10.44776119402985,0.0,-25.423728813559322
uniform,15,30,520029,"[(1, 3), (1, 5), (2, 7), (3, 1), (3, 13), (4, 9), (5, 1), (5, 5), (5, 7), (6, 13), (9, 7), (9, 9), (9, 11), (11, 11), (12, 1)]",98.0,0.0005699158646166325,130.0,32.6530612244898,8.11251811683178e-05,132.0,34.69387755102041,8.099991828203201e-05,106.0,8.16326530612245,8.195824921131134e-05,True,False,True,False,132.0,132.0,34.69387755102041,132,132,0,0.0,15,0,1.0,0.014206958003342152,-1.5384615384615385,0.0,-24.528301886792452
uniform,15,31,520030,"[(2, 1), (2, 13), (3, 11), (4, 13), (5, 11), (5, 13), (8, 3), (9, 5), (9, 13), (10, 9), (11, 1), (11, 15), (12, 9), (12, 11), (12, 13)]",96.0,0.0006270832382142544,134.0,39.58333333333333,8.050026372075081e-05,180.0,87.5,8.070794865489006e-05,110.0,14.583333333333334,8.362485095858574e-05,True,False,True,False,180.0,180.0,87.5,180,180,0,0.0,15,0,1.0,0.01937495870515704,-34.32835820895522,0.0,-63.63636363636363
uniform,15,32,520031,"[(1, 1), (1, 3), (1, 5), (1, 7), (2, 13), (2, 15), (3, 7), (4, 3), (5, 15), (6, 1), (6, 7), (10, 7), (11, 3), (11, 7), (12, 3)]",84.0,0.0006147501990199089,108.0,28.57142857142857,8.129188790917397e-05,104.0,23.809523809523807,8.020782843232155e-05,92.0,9.523809523809524,8.354196324944496e-05,True,False,True,False,104.0,104.0,23.809523809523807,104,104,0,0.0,15,0,1.0,0.011234416160732508,3.7037037037037033,0.0,-13.043478260869565
uniform,15,33,520032,"[(1, 7), (2, 7), (2, 11), (3, 3), (4, 1), (4, 5), (5, 5), (5, 9), (8, 5), (8, 11), (8, 13), (9, 9), (10, 7), (11, 9), (12, 11)]",102.0,0.0005569998174905777,130.0,27.450980392156865,8.183298632502556e-05,138.0,35.294117647058826,8.16667452454567e-05,114.0,11.76470588235294,8.366676047444344e-05,True,False,True,False,138.0,138.0,35.294117647058826,138,138,0,0.0,15,0,1.0,0.014871166087687016,-6.153846153846154,0.0,-21.052631578947366
uniform,15,34,520033,"[(1, 9), (1, 11), (3, 3), (3, 7), (5, 1), (5, 5), (5, 9), (6, 15), (8, 9), (9, 11), (10, 1), (11, 5), (11, 13), (11, 15), (12, 15)]",108.0,0.0006372090429067612,134.0,24.074074074074073,8.1624835729599e-05,164.0,51.85185185185185,8.212495595216751e-05,112.0,3.7037037037037033,8.324999362230301e-05,True,False,True,False,164.0,164.0,51.85185185185185,164,164,0,0.0,15,0,1.0,0.017724625300616026,-22.388059701492537,0.0,-46.42857142857143
uniform,15,35,520034,"[(1, 3), (2, 3), (2, 13), (3, 15), (5, 3), (6, 1), (7, 5), (7, 9), (8, 9), (8, 13), (9, 1), (10, 1), (10, 15), (12, 1), (12, 15)]",104.0,0.0006197085604071617,108.0,3.8461538461538463,8.00001434981823e-05,134.0,28.846153846153843,7.970817387104034e-05,104.0,0.0,8.099991828203201e-05,True,False,True,False,134.0,134.0,28.846153846153843,134,134,0,0.0,15,0,1.0,0.014454249758273363,-24.074074074074073,0.0,-28.846153846153843
uniform,15,36,520035,"[(1, 3), (2, 7), (2, 11), (3, 11), (3, 13), (3, 15), (4, 3), (8, 5), (9, 5), (9, 11), (10, 7), (11, 3), (11, 5), (11, 13), (12, 15)]",100.0,0.0006196252070367336,108.0,8.0,8.129188790917397e-05,158.0,57.99999999999999,8.183298632502556e-05,100.0,0.0,8.200015872716904e-05,True,False,True,False,158.0,158.0,57.99999999999999,158,158,0,0.0,15,0,1.0,0.017041250132024288,-46.2962962962963,0.0,-57.99999999999999
uniform,15,37,520036,"[(1, 3), (1, 11), (2, 3), (2, 15), (3, 5), (3, 7), (3, 15), (5, 1), (5, 13), (6, 7), (6, 13), (7, 7), (8, 15), (9, 11), (12, 3)]",104.0,0.0006286250427365303,134.0,28.846153846153843,7.999967783689499e-05,130.0,25.0,8.108280599117279e-05,104.0,0.0,8.254172280430794e-05,True,False,True,False,130.0,130.0,25.0,130,130,0,0.0,15,0,1.0,0.014069375116378069,2.9850746268656714,0.0,-25.0
uniform,15,38,520037,"[(3, 1), (3, 13), (5, 11), (6, 7), (7, 9), (7, 11), (7, 13), (8, 1), (9, 9), (10, 7), (10, 11), (10, 13), (11, 7), (12, 1), (12, 13)]",90.0,0.0005507501773536205,104.0,15.555555555555555,8.124997839331627e-05,134.0,48.888888888888886,8.05421732366085e-05,94.0,4.444444444444445,8.116709068417549e-05,True,False,True,False,134.0,134.0,48.888888888888886,134,134,0,0.0,15,0,1.0,0.014500292018055916,-28.846153846153843,0.0,-42.5531914893617
uniform,15,39,520038,"[(1, 1), (1, 5), (2, 7), (2, 9), (3, 9), (3, 11), (3, 15), (4, 1), (5, 15), (6, 7), (6, 15), (7, 3), (7, 13), (7, 15), (12, 11)]",104.0,0.0006512911058962345,134.0,28.846153846153843,8.200015872716904e-05,124.0,19.230769230769234,8.11251811683178e-05,108.0,3.8461538461538463,8.320808410644531e-05,True,False,True,False,124.0,124.0,19.230769230769234,124,124,0,0.0,15,0,1.0,0.013423291966319084,7.462686567164178,0.0,-14.814814814814813
uniform,15,40,520039,"[(1, 9), (4, 1), (4, 7), (4, 13), (5, 1), (5, 9), (6, 3), (6, 7), (7, 5), (8, 3), (10, 15), (11, 7), (11, 9), (11, 11), (12, 9)]",114.0,0.0006302092224359512,134.0,17.543859649122805,8.075032383203506e-05,166.0,45.614035087719294,8.037500083446503e-05,124.0,8.771929824561402,8.250027894973755e-05,False,True,False,False,nan,250.0,nan,250,250,0,0.0,8,7,0.5333333333333333,0.026967582758516073,nan,nan,nan
uniform,15,41,520040,"[(2, 11), (3, 3), (3, 11), (5, 1), (6, 3), (8, 5), (8, 15), (9, 3), (10, 1), (10, 11), (11, 13), (11, 15), (12, 1), (12, 5), (12, 13)]",96.0,0.0006394591182470322,108.0,12.5,8.037500083446503e-05,162.0,68.75,8.095800876617432e-05,100.0,4.166666666666666,8.295802399516106e-05,True,False,True,False,162.0,162.0,68.75,162,162,0,0.0,15,0,1.0,0.017519624903798103,-50.0,0.0,-62.0
uniform,15,42,520041,"[(1, 3), (2, 3), (3, 5), (3, 13), (4, 1), (4, 11), (5, 11), (5, 15), (6, 15), (7, 15), (9, 1), (9, 3), (10, 5), (10, 11), (12, 3)]",100.0,0.0006240410730242729,108.0,8.0,8.375011384487152e-05,132.0,32.0,8.066697046160698e-05,102.0,2.0,8.187489584088326e-05,True,False,True,False,132.0,132.0,32.0,132,132,0,0.0,15,0,1.0,0.014283374883234501,-22.22222222222222,0.0,-29.411764705882355
uniform,15,43,520042,"[(1, 9), (3, 1), (3, 11), (4, 3), (4, 15), (5, 3), (7, 5), (8, 1), (9, 1), (9, 7), (10, 11), (10, 15), (11, 1), (11, 15), (12, 9)]",102.0,0.0006289579905569553,134.0,31.372549019607842,8.045881986618042e-05,160.0,56.86274509803921,8.066697046160698e-05,102.0,0.0,8.154241368174553e-05,True,False,True,False,160.0,160.0,56.86274509803921,160,160,0,0.0,15,0,1.0,0.01729541691020131,-19.402985074626866,0.0,-56.86274509803921
uniform,15,44,520043,"[(1, 1), (1, 9), (5, 1), (5, 3), (5, 9), (5, 15), (6, 15), (7, 5), (8, 3), (8, 5), (9, 5), (9, 7), (9, 15), (12, 1), (12, 9)]",102.0,0.0006337501108646393,108.0,5.88235294117647,8.004112169146538e-05,148.0,45.09803921568628,8.029211312532425e-05,104.0,1.9607843137254901,9.325006976723671e-05,True,False,True,False,148.0,148.0,45.09803921568628,148,148,0,0.0,15,0,1.0,0.016051374841481447,-37.03703703703704,0.0,-42.30769230769231
uniform,15,45,520044,"[(1, 5), (2, 1), (2, 3), (2, 5), (3, 1), (3, 11), (5, 5), (5, 11), (6, 7), (7, 11), (7, 15), (8, 7), (8, 13), (10, 13), (12, 13)]",98.0,0.0006460831500589848,134.0,36.734693877551024,8.191680535674095e-05,118.0,20.408163265306122,8.145812898874283e-05,108.0,10.204081632653061,8.345860987901688e-05,True,False,True,False,118.0,118.0,20.408163265306122,118,118,0,0.0,15,0,1.0,0.012806584127247334,11.940298507462686,0.0,-9.25925925925926
uniform,15,46,520045,"[(2, 3), (2, 9), (3, 5), (3, 11), (3, 13), (4, 7), (7, 13), (8, 5), (8, 7), (8, 15), (9, 13), (9, 15), (11, 9), (12, 1), (12, 15)]",110.0,0.0006454158574342728,134.0,21.818181818181817,8.749961853027344e-05,160.0,45.45454545454545,9.3790702521801e-05,124.0,12.727272727272727,8.341716602444649e-05,True,False,True,False,160.0,160.0,45.45454545454545,160,160,0,0.0,15,0,1.0,0.01740024983882904,-19.402985074626866,0.0,-29.03225806451613
uniform,15,47,520046,"[(1, 3), (1, 15), (2, 1), (2, 5), (2, 13), (3, 1), (3, 13), (4, 1), (5, 13), (8, 5), (9, 5), (10, 13), (11, 5), (11, 11), (12, 9)]",74.0,0.0006282092072069645,134.0,81.08108108108108,8.1624835729599e-05,130.0,75.67567567567568,8.1624835729599e-05,94.0,27.027027027027028,8.279085159301758e-05,True,False,True,False,130.0,130.0,75.67567567567568,130,130,0,0.0,15,0,1.0,0.014111166819930077,2.9850746268656714,0.0,-38.297872340425535
uniform,15,48,520047,"[(2, 15), (4, 3), (4, 5), (5, 3), (7, 9), (8, 7), (9, 7), (9, 11), (10, 1), (10, 9), (10, 11), (12, 7), (12, 9), (12, 13), (12, 15)]",106.0,0.0006415420211851597,134.0,26.41509433962264,8.141715079545975e-05,184.0,73.58490566037736,8.175009861588478e-05,106.0,0.0,8.416594937443733e-05,False,True,False,False,nan,44.0,nan,250,44,206,82.4,4,11,0.26666666666666666,0.027083999942988157,nan,nan,nan
uniform,15,49,520048,"[(1, 5), (1, 15), (2, 3), (2, 15), (3, 13), (5, 13), (6, 1), (7, 13), (8, 9), (9, 3), (9, 5), (9, 15), (10, 1), (10, 15), (12, 9)]",102.0,0.0006281672976911068,108.0,5.88235294117647,8.070934563875198e-05,144.0,41.17647058823529,8.204206824302673e-05,102.0,0.0,8.141715079545975e-05,True,False,True,False,144.0,144.0,41.17647058823529,144,144,0,0.0,15,0,1.0,0.015620749909430742,-33.33333333333333,0.0,-41.17647058823529
uniform,15,50,520049,"[(2, 5), (2, 7), (3, 7), (3, 13), (4, 11), (5, 5), (6, 1), (7, 11), (8, 5), (9, 15), (10, 1), (10, 7), (11, 9), (11, 11), (12, 11)]",104.0,0.000624166801571846,134.0,28.846153846153843,8.058315142989159e-05,156.0,50.0,8.074985817074776e-05,112.0,7.6923076923076925,8.308282122015953e-05,True,False,True,False,156.0,156.0,50.0,156,156,0,0.0,15,0,1.0,0.01690274989232421,-16.417910447761194,0.0,-39.285714285714285
uniform,20,1,530000,"[(1, 9), (2, 15), (3, 1), (4, 1), (4, 3), (4, 11), (4, 13), (4, 15), (5, 9), (6, 1), (6, 5), (7, 1), (7, 3), (7, 9), (7, 11), (10, 1), (10, 15), (11, 13), (12, 7), (12, 11)]",122.0,0.0006435839459300041,134.0,9.836065573770492,8.262507617473602e-05,180.0,47.540983606557376,9.295903146266937e-05,126.0,3.278688524590164,8.400017395615578e-05,True,False,True,False,180.0,180.0,47.540983606557376,180,180,0,0.0,20,0,1.0,0.019554832950234413,-34.32835820895522,0.0,-42.857142857142854
uniform,20,2,530001,"[(1, 1), (1, 3), (1, 9), (2, 3), (3, 11), (3, 15), (6, 1), (6, 11), (6, 13), (8, 5), (8, 7), (8, 13), (9, 1), (9, 9), (9, 13), (10, 11), (11, 7), (11, 11), (12, 9), (12, 11)]",112.0,0.0006364169530570507,134.0,19.642857142857142,8.099991828203201e-05,162.0,44.642857142857146,8.16667452454567e-05,122.0,8.928571428571429,8.370913565158844e-05,False,True,False,False,nan,250.0,nan,250,250,0,0.0,2,18,0.1,0.028341165743768215,nan,nan,nan
uniform,20,3,530002,"[(1, 15), (2, 5), (2, 13), (2, 15), (3, 5), (3, 7), (3, 11), (4, 3), (4, 9), (5, 15), (7, 7), (7, 13), (8, 3), (8, 13), (9, 13), (10, 1), (10, 9), (10, 13), (12, 7), (12, 15)]",120.0,0.002113332971930504,134.0,11.666666666666666,0.0003560418263077736,166.0,38.333333333333336,8.66670161485672e-05,130.0,8.333333333333332,8.704094216227531e-05,True,False,True,False,166.0,166.0,38.333333333333336,166,166,0,0.0,20,0,1.0,0.02738174982368946,-23.88059701492537,0.0,-27.692307692307693
uniform,20,4,530003,"[(1, 11), (1, 13), (1, 15), (2, 11), (2, 15), (3, 7), (3, 13), (4, 9), (5, 5), (5, 7), (6, 15), (7, 1), (7, 13), (8, 3), (8, 9), (8, 15), (10, 11), (10, 15), (11, 5), (11, 11)]",126.0,0.0007677082903683186,134.0,6.349206349206349,9.579211473464966e-05,164.0,30.158730158730158,8.399970829486847e-05,130.0,3.1746031746031744,8.833315223455429e-05,True,False,True,False,164.0,164.0,30.158730158730158,164,164,0,0.0,20,0,1.0,0.018284375313669443,-22.388059701492537,0.0,-26.153846153846157
uniform,20,5,530004,"[(2, 7), (3, 9), (4, 1), (4, 3), (4, 5), (4, 7), (4, 13), (5, 3), (5, 11), (7, 5), (7, 7), (7, 13), (8, 3), (8, 15), (9, 1), (11, 3), (11, 15), (12, 5), (12, 11), (12, 15)]",124.0,0.0007434580475091934,134.0,8.064516129032258,9.525008499622345e-05,176.0,41.935483870967744,8.537527173757553e-05,136.0,9.67741935483871,8.620787411928177e-05,True,False,True,False,176.0,176.0,41.935483870967744,176,176,0,0.0,20,0,1.0,0.019288707990199327,-31.343283582089555,0.0,-29.411764705882355
uniform,20,6,530005,"[(2, 5), (3, 3), (3, 5), (3, 7), (3, 11), (3, 13), (3, 15), (4, 1), (4, 3), (4, 11), (6, 3), (7, 15), (8, 11), (8, 15), (9, 5), (10, 1), (10, 11), (12, 5), (12, 9), (12, 13)]",114.0,0.000748916994780302,134.0,17.543859649122805,8.908379822969437e-05,176.0,54.385964912280706,8.370820432901382e-05,116.0,1.7543859649122806,8.762488141655922e-05,True,False,True,False,176.0,176.0,54.385964912280706,176,176,0,0.0,20,0,1.0,0.018859082832932472,-31.343283582089555,0.0,-51.724137931034484
uniform,20,7,530006,"[(2, 5), (2, 13), (3, 5), (3, 11), (3, 13), (4, 3), (5, 3), (6, 1), (6, 9), (7, 9), (7, 11), (8, 3), (9, 3), (9, 11), (10, 5), (11, 1), (11, 7), (11, 15), (12, 3), (12, 5)]",114.0,0.0006904578767716885,134.0,17.543859649122805,8.654175326228142e-05,182.0,59.64912280701754,8.129095658659935e-05,128.0,12.280701754385964,8.504185825586319e-05,True,False,True,False,182.0,182.0,59.64912280701754,182,182,0,0.0,20,0,1.0,0.01942620798945427,-35.82089552238806,0.0,-42.1875
uniform,20,8,530007,"[(1, 11), (2, 1), (3, 3), (3, 9), (4, 7), (4, 11), (5, 3), (6, 9), (6, 11), (6, 13), (7, 5), (7, 7), (9, 3), (9, 9), (9, 11), (10, 13), (10, 15), (11, 3), (11, 7), (12, 9)]",118.0,0.0006495839916169643,134.0,13.559322033898304,8.237501606345177e-05,174.0,47.45762711864407,8.074985817074776e-05,156.0,32.20338983050847,8.437503129243851e-05,True,False,True,False,174.0,174.0,47.45762711864407,174,174,0,0.0,20,0,1.0,0.018584250006824732,-29.850746268656714,0.0,-11.538461538461538
uniform,20,9,530008,"[(1, 3), (1, 11), (2, 1), (2, 3), (2, 7), (2, 11), (2, 15), (3, 1), (4, 3), (5, 11), (6, 13), (6, 15), (7, 5), (7, 15), (8, 9), (10, 11), (11, 3), (11, 5), (11, 11), (12, 11)]",114.0,0.0006559579633176327,134.0,17.543859649122805,8.216686546802521e-05,150.0,31.57894736842105,8.27503390610218e-05,122.0,7.017543859649122,8.54157842695713e-05,True,False,True,False,150.0,150.0,31.57894736842105,150,150,0,0.0,20,0,1.0,0.016162124928086996,-11.940298507462686,0.0,-22.950819672131146
uniform,20,10,530009,"[(2, 13), (3, 13), (3, 15), (4, 3), (4, 15), (5, 5), (5, 13), (6, 9), (6, 13), (6, 15), (7, 1), (8, 11), (10, 3), (10, 5), (10, 9), (10, 11), (11, 1), (12, 3), (12, 11), (12, 15)]",118.0,0.0006876252591609955,134.0,13.559322033898304,8.333427831530571e-05,176.0,49.152542372881356,8.029164746403694e-05,122.0,3.389830508474576,8.254172280430794e-05,True,False,True,False,176.0,176.0,49.152542372881356,176,176,0,0.0,20,0,1.0,0.01847412483766675,-31.343283582089555,0.0,-44.26229508196721
uniform,20,11,530010,"[(1, 1), (1, 15), (2, 7), (2, 15), (3, 11), (4, 1), (4, 5), (5, 9), (5, 13), (6, 7), (6, 11), (6, 13), (7, 5), (8, 1), (9, 5), (9, 9), (9, 13), (10, 1), (11, 1), (11, 15)]",118.0,0.0006515420973300934,134.0,13.559322033898304,8.041691035032272e-05,152.0,28.8135593220339,7.912516593933105e-05,130.0,10.16949152542373,8.154194802045822e-05,True,False,True,False,152.0,152.0,28.8135593220339,152,152,0,0.0,20,0,1.0,0.015925082843750715,-13.432835820895523,0.0,-16.923076923076923
uniform,20,12,530011,"[(1, 3), (1, 5), (2, 7), (2, 11), (2, 13), (3, 11), (5, 1), (5, 11), (6, 1), (6, 3), (6, 9), (7, 13), (7, 15), (8, 3), (8, 7), (8, 9), (9, 3), (9, 7), (10, 11), (11, 3)]",122.0,0.0006507090292870998,134.0,9.836065573770492,8.033402264118195e-05,148.0,21.311475409836063,8.112471550703049e-05,132.0,8.19672131147541,8.429214358329773e-05,True,False,True,False,148.0,148.0,21.311475409836063,148,148,0,0.0,20,0,1.0,0.015452957712113857,-10.44776119402985,0.0,-12.121212121212121
uniform,20,13,530012,"[(1, 11), (2, 7), (2, 9), (3, 1), (3, 5), (3, 7), (3, 11), (4, 11), (6, 3), (6, 5), (6, 11), (6, 13), (7, 5), (8, 15), (9, 11), (10, 9), (11, 5), (11, 15), (12, 13), (12, 15)]",114.0,0.0006517078727483749,134.0,17.543859649122805,8.004158735275269e-05,162.0,42.10526315789473,7.995776832103729e-05,134.0,17.543859649122805,8.27498733997345e-05,True,False,True,False,162.0,162.0,42.10526315789473,162,162,0,0.0,20,0,1.0,0.016900999937206507,-20.8955223880597,0.0,-20.8955223880597
uniform,20,14,530013,"[(1, 7), (2, 5), (3, 1), (3, 3), (4, 15), (5, 5), (5, 13), (6, 15), (7, 9), (8, 1), (8, 13), (9, 9), (9, 13), (9, 15), (10, 1), (10, 3), (11, 3), (11, 9), (12, 5), (12, 9)]",108.0,0.0006435420364141464,134.0,24.074074074074073,7.924996316432953e-05,158.0,46.2962962962963,8.016591891646385e-05,110.0,1.8518518518518516,7.99582339823246e-05,True,False,True,False,158.0,158.0,46.2962962962963,158,158,0,0.0,20,0,1.0,0.016502750106155872,-17.91044776119403,0.0,-43.63636363636363
uniform,20,15,530014,"[(1, 9), (1, 15), (2, 3), (2, 5), (3, 7), (3, 11), (4, 1), (4, 11), (5, 15), (6, 1), (6, 9), (6, 11), (7, 1), (7, 3), (7, 9), (9, 5), (9, 7), (10, 3), (11, 5), (12, 1)]",118.0,0.0006451667286455631,134.0,13.559322033898304,7.958291098475456e-05,150.0,27.11864406779661,7.987534627318382e-05,124.0,5.084745762711865,8.083321154117584e-05,True,False,True,False,150.0,150.0,27.11864406779661,150,150,0,0.0,20,0,1.0,0.015630791895091534,-11.940298507462686,0.0,-20.967741935483872
uniform,20,16,530015,"[(1, 5), (1, 9), (1, 13), (3, 5), (3, 7), (5, 1), (5, 7), (6, 1), (6, 3), (7, 1), (8, 13), (9, 1), (10, 7), (11, 1), (11, 5), (12, 1), (12, 3), (12, 5), (12, 7), (12, 13)]",94.0,0.0005650832317769527,104.0,10.638297872340425,7.841596379876137e-05,148.0,57.446808510638306,7.924996316432953e-05,94.0,0.0,7.970770820975304e-05,True,False,True,False,148.0,148.0,57.446808510638306,148,148,0,0.0,20,0,1.0,0.015414999797940254,-42.30769230769231,0.0,-57.446808510638306
uniform,20,17,530016,"[(1, 1), (2, 7), (2, 11), (2, 13), (3, 3), (3, 9), (3, 11), (4, 1), (4, 7), (5, 7), (6, 3), (7, 7), (9, 3), (9, 5), (9, 11), (9, 13), (10, 5), (11, 3), (11, 5), (12, 15)]",106.0,0.0006486251950263977,134.0,26.41509433962264,7.904181256890297e-05,162.0,52.83018867924528,8.016685023903847e-05,130.0,22.641509433962266,8.124997839331627e-05,True,False,True,False,162.0,162.0,52.83018867924528,162,162,0,0.0,20,0,1.0,0.016890792176127434,-20.8955223880597,0.0,-24.615384615384617
uniform,20,18,530017,"[(1, 5), (2, 3), (2, 5), (2, 11), (3, 7), (3, 13), (3, 15), (5, 5), (5, 7), (5, 15), (6, 5), (7, 9), (8, 5), (8, 11), (9, 1), (9, 15), (10, 1), (10, 13), (12, 9), (12, 15)]",122.0,0.0006476249545812607,134.0,9.836065573770492,7.916707545518875e-05,164.0,34.42622950819672,8.295802399516106e-05,124.0,1.639344262295082,8.100038394331932e-05,True,False,True,False,164.0,164.0,34.42622950819672,164,164,0,0.0,20,0,1.0,0.017099959310144186,-22.388059701492537,0.0,-32.25806451612903
uniform,20,19,530018,"[(1, 1), (1, 7), (1, 11), (2, 11), (3, 1), (3, 7), (3, 9), (3, 13), (4, 3), (4, 7), (4, 13), (6, 9), (8, 5), (8, 7), (8, 13), (9, 5), (10, 1), (11, 7), (11, 9), (12, 5)]",100.0,0.00058012455701828,130.0,30.0,7.712515071034431e-05,142.0,42.0,7.837498560547829e-05,108.0,8.0,7.970817387104034e-05,True,False,True,False,142.0,142.0,42.0,142,142,0,0.0,20,0,1.0,0.014866707846522331,-9.230769230769232,0.0,-31.48148148148148
