distribution,order_size,condition_index,seed,heuristic,exact_distance,dqn_distance,heuristic_distance,dqn_minus_heuristic_distance,dqn_improvement_percent,dqn_optimality_gap,dqn_better_than_heuristic,same_distance
clustered,15,17,560016,Largest Gap,72.0,102.0,72.0,30.0,-41.66666666666667,41.66666666666667,False,False
clustered,15,18,560017,S-shape,48.0,68.0,62.0,6.0,-9.67741935483871,41.66666666666667,False,False
clustered,15,18,560017,Return,48.0,68.0,68.0,0.0,0.0,41.66666666666667,False,True
clustered,15,18,560017,Largest Gap,48.0,68.0,56.0,12.0,-21.428571428571427,41.66666666666667,False,False
clustered,15,19,560018,S-shape,72.0,92.0,82.0,10.0,-12.195121951219512,27.77777777777778,False,False
clustered,15,19,560018,Return,72.0,92.0,92.0,0.0,0.0,27.77777777777778,False,True
clustered,15,19,560018,Largest Gap,72.0,92.0,72.0,20.0,-27.77777777777778,27.77777777777778,False,False
clustered,15,20,560019,S-shape,68.0,90.0,78.0,12.0,-15.384615384615385,32.35294117647059,False,False
clustered,15,20,560019,Return,68.0,90.0,90.0,0.0,0.0,32.35294117647059,False,True
clustered,15,20,560019,Largest Gap,68.0,90.0,68.0,22.0,-32.35294117647059,32.35294117647059,False,False
clustered,15,21,560020,S-shape,70.0,90.0,78.0,12.0,-15.384615384615385,28.57142857142857,False,False
clustered,15,21,560020,Return,70.0,90.0,90.0,0.0,0.0,28.57142857142857,False,True
clustered,15,21,560020,Largest Gap,70.0,90.0,70.0,20.0,-28.57142857142857,28.57142857142857,False,False
clustered,15,22,560021,S-shape,66.0,92.0,78.0,14.0,-17.94871794871795,39.39393939393939,False,False
clustered,15,22,560021,Return,66.0,92.0,92.0,0.0,0.0,39.39393939393939,False,True
clustered,15,22,560021,Largest Gap,66.0,92.0,66.0,26.0,-39.39393939393939,39.39393939393939,False,False
clustered,15,24,560023,S-shape,56.0,78.0,70.0,8.0,-11.428571428571429,39.285714285714285,False,False
clustered,15,24,560023,Return,56.0,78.0,78.0,0.0,0.0,39.285714285714285,False,True
clustered,15,24,560023,Largest Gap,56.0,78.0,56.0,22.0,-39.285714285714285,39.285714285714285,False,False
clustered,15,25,560024,S-shape,72.0,96.0,82.0,14.0,-17.073170731707318,33.33333333333333,False,False
clustered,15,25,560024,Return,72.0,96.0,96.0,0.0,0.0,33.33333333333333,False,True
clustered,15,25,560024,Largest Gap,72.0,96.0,72.0,24.0,-33.33333333333333,33.33333333333333,False,False
clustered,15,26,560025,S-shape,68.0,90.0,74.0,16.0,-21.62162162162162,32.35294117647059,False,False
clustered,15,26,560025,Return,68.0,90.0,90.0,0.0,0.0,32.35294117647059,False,True
clustered,15,26,560025,Largest Gap,68.0,90.0,68.0,22.0,-32.35294117647059,32.35294117647059,False,False
clustered,15,27,560026,S-shape,74.0,100.0,82.0,18.0,-21.951219512195124,35.13513513513514,False,False
clustered,15,27,560026,Return,74.0,100.0,100.0,0.0,0.0,35.13513513513514,False,True
clustered,15,27,560026,Largest Gap,74.0,100.0,74.0,26.0,-35.13513513513514,35.13513513513514,False,False
clustered,15,28,560027,S-shape,68.0,78.0,82.0,-4.0,4.878048780487805,14.705882352941178,True,False
clustered,15,28,560027,Return,68.0,78.0,78.0,0.0,0.0,14.705882352941178,False,True
clustered,15,28,560027,Largest Gap,68.0,78.0,74.0,4.0,-5.405405405405405,14.705882352941178,False,False
clustered,15,29,560028,S-shape,56.0,72.0,66.0,6.0,-9.090909090909092,28.57142857142857,False,False
clustered,15,29,560028,Return,56.0,72.0,72.0,0.0,0.0,28.57142857142857,False,True
clustered,15,29,560028,Largest Gap,56.0,72.0,58.0,14.0,-24.137931034482758,28.57142857142857,False,False
clustered,15,30,560029,S-shape,68.0,94.0,82.0,12.0,-14.634146341463413,38.23529411764706,False,False
clustered,15,30,560029,Return,68.0,94.0,94.0,0.0,0.0,38.23529411764706,False,True
clustered,15,30,560029,Largest Gap,68.0,94.0,68.0,26.0,-38.23529411764706,38.23529411764706,False,False
clustered,15,31,560030,S-shape,54.0,76.0,62.0,14.0,-22.58064516129032,40.74074074074074,False,False
clustered,15,31,560030,Return,54.0,76.0,76.0,0.0,0.0,40.74074074074074,False,True
clustered,15,31,560030,Largest Gap,54.0,76.0,56.0,20.0,-35.714285714285715,40.74074074074074,False,False
clustered,15,32,560031,S-shape,70.0,100.0,82.0,18.0,-21.951219512195124,42.857142857142854,False,False
clustered,15,32,560031,Return,70.0,100.0,100.0,0.0,0.0,42.857142857142854,False,True
clustered,15,32,560031,Largest Gap,70.0,100.0,70.0,30.0,-42.857142857142854,42.857142857142854,False,False
clustered,15,33,560032,S-shape,58.0,78.0,70.0,8.0,-11.428571428571429,34.48275862068966,False,False
clustered,15,33,560032,Return,58.0,78.0,78.0,0.0,0.0,34.48275862068966,False,True
clustered,15,33,560032,Largest Gap,58.0,78.0,58.0,20.0,-34.48275862068966,34.48275862068966,False,False
clustered,15,35,560034,S-shape,68.0,96.0,78.0,18.0,-23.076923076923077,41.17647058823529,False,False
clustered,15,35,560034,Return,68.0,96.0,96.0,0.0,0.0,41.17647058823529,False,True
clustered,15,35,560034,Largest Gap,68.0,96.0,70.0,26.0,-37.142857142857146,41.17647058823529,False,False
clustered,15,36,560035,S-shape,72.0,90.0,82.0,8.0,-9.75609756097561,25.0,False,False
clustered,15,36,560035,Return,72.0,90.0,90.0,0.0,0.0,25.0,False,True
clustered,15,36,560035,Largest Gap,72.0,90.0,74.0,16.0,-21.62162162162162,25.0,False,False
clustered,15,37,560036,S-shape,54.0,72.0,62.0,10.0,-16.129032258064516,33.33333333333333,False,False
clustered,15,37,560036,Return,54.0,72.0,72.0,0.0,0.0,33.33333333333333,False,True
clustered,15,37,560036,Largest Gap,54.0,72.0,54.0,18.0,-33.33333333333333,33.33333333333333,False,False
clustered,15,38,560037,S-shape,62.0,88.0,74.0,14.0,-18.91891891891892,41.935483870967744,False,False
clustered,15,38,560037,Return,62.0,88.0,88.0,0.0,0.0,41.935483870967744,False,True
clustered,15,38,560037,Largest Gap,62.0,88.0,62.0,26.0,-41.935483870967744,41.935483870967744,False,False
clustered,15,39,560038,S-shape,64.0,90.0,74.0,16.0,-21.62162162162162,40.625,False,False
clustered,15,39,560038,Return,64.0,90.0,90.0,0.0,0.0,40.625,False,True
clustered,15,39,560038,Largest Gap,64.0,90.0,64.0,26.0,-40.625,40.625,False,False
clustered,15,40,560039,S-shape,54.0,92.0,74.0,18.0,-24.324324324324326,70.37037037037037,False,False
clustered,15,40,560039,Return,54.0,92.0,92.0,0.0,0.0,70.37037037037037,False,True
clustered,15,40,560039,Largest Gap,54.0,92.0,54.0,38.0,-70.37037037037037,70.37037037037037,False,False
clustered,15,41,560040,S-shape,52.0,82.0,66.0,16.0,-24.242424242424242,57.692307692307686,False,False
clustered,15,41,560040,Return,52.0,82.0,82.0,0.0,0.0,57.692307692307686,False,True
clustered,15,41,560040,Largest Gap,52.0,82.0,52.0,30.0,-57.692307692307686,57.692307692307686,False,False
clustered,15,42,560041,S-shape,70.0,94.0,82.0,12.0,-14.634146341463413,34.285714285714285,False,False
clustered,15,42,560041,Return,70.0,94.0,94.0,0.0,0.0,34.285714285714285,False,True
clustered,15,42,560041,Largest Gap,70.0,94.0,74.0,20.0,-27.027027027027028,34.285714285714285,False,False
clustered,15,43,560042,S-shape,72.0,88.0,82.0,6.0,-7.317073170731707,22.22222222222222,False,False
clustered,15,43,560042,Return,72.0,88.0,88.0,0.0,0.0,22.22222222222222,False,True
clustered,15,43,560042,Largest Gap,72.0,88.0,74.0,14.0,-18.91891891891892,22.22222222222222,False,False
clustered,15,44,560043,S-shape,56.0,74.0,74.0,0.0,0.0,32.142857142857146,False,True
clustered,15,44,560043,Return,56.0,74.0,74.0,0.0,0.0,32.142857142857146,False,True
clustered,15,44,560043,Largest Gap,56.0,74.0,70.0,4.0,-5.714285714285714,32.142857142857146,False,False
clustered,15,46,560045,S-shape,66.0,88.0,78.0,10.0,-12.82051282051282,33.33333333333333,False,False
clustered,15,46,560045,Return,66.0,88.0,88.0,0.0,0.0,33.33333333333333,False,True
clustered,15,46,560045,Largest Gap,66.0,88.0,70.0,18.0,-25.71428571428571,33.33333333333333,False,False
clustered,15,47,560046,S-shape,50.0,82.0,66.0,16.0,-24.242424242424242,64.0,False,False
clustered,15,47,560046,Return,50.0,82.0,82.0,0.0,0.0,64.0,False,True
clustered,15,47,560046,Largest Gap,50.0,82.0,50.0,32.0,-64.0,64.0,False,False
clustered,15,48,560047,S-shape,66.0,84.0,74.0,10.0,-13.513513513513514,27.27272727272727,False,False
clustered,15,48,560047,Return,66.0,84.0,84.0,0.0,0.0,27.27272727272727,False,True
clustered,15,48,560047,Largest Gap,66.0,84.0,66.0,18.0,-27.27272727272727,27.27272727272727,False,False
clustered,15,49,560048,S-shape,74.0,96.0,82.0,14.0,-17.073170731707318,29.72972972972973,False,False
clustered,15,49,560048,Return,74.0,96.0,96.0,0.0,0.0,29.72972972972973,False,True
clustered,15,49,560048,Largest Gap,74.0,96.0,76.0,20.0,-26.31578947368421,29.72972972972973,False,False
clustered,20,1,570000,S-shape,72.0,94.0,78.0,16.0,-20.51282051282051,30.555555555555557,False,False
clustered,20,1,570000,Return,72.0,94.0,94.0,0.0,0.0,30.555555555555557,False,True
clustered,20,1,570000,Largest Gap,72.0,94.0,74.0,20.0,-27.027027027027028,30.555555555555557,False,False
clustered,20,2,570001,S-shape,60.0,78.0,66.0,12.0,-18.181818181818183,30.0,False,False
clustered,20,2,570001,Return,60.0,78.0,78.0,0.0,0.0,30.0,False,True
clustered,20,2,570001,Largest Gap,60.0,78.0,60.0,18.0,-30.0,30.0,False,False
clustered,20,3,570002,S-shape,68.0,94.0,74.0,20.0,-27.027027027027028,38.23529411764706,False,False
clustered,20,3,570002,Return,68.0,94.0,94.0,0.0,0.0,38.23529411764706,False,True
clustered,20,3,570002,Largest Gap,68.0,94.0,68.0,26.0,-38.23529411764706,38.23529411764706,False,False
clustered,20,5,570004,S-shape,70.0,92.0,78.0,14.0,-17.94871794871795,31.428571428571427,False,False
clustered,20,5,570004,Return,70.0,92.0,92.0,0.0,0.0,31.428571428571427,False,True
clustered,20,5,570004,Largest Gap,70.0,92.0,70.0,22.0,-31.428571428571427,31.428571428571427,False,False
clustered,20,7,570006,S-shape,70.0,98.0,78.0,20.0,-25.64102564102564,40.0,False,False
clustered,20,7,570006,Return,70.0,98.0,98.0,0.0,0.0,40.0,False,True
clustered,20,7,570006,Largest Gap,70.0,98.0,70.0,28.0,-40.0,40.0,False,False
clustered,20,9,570008,S-shape,62.0,82.0,74.0,8.0,-10.81081081081081,32.25806451612903,False,False
clustered,20,9,570008,Return,62.0,82.0,82.0,0.0,0.0,32.25806451612903,False,True
clustered,20,9,570008,Largest Gap,62.0,82.0,62.0,20.0,-32.25806451612903,32.25806451612903,False,False
clustered,20,10,570009,S-shape,64.0,84.0,74.0,10.0,-13.513513513513514,31.25,False,False
clustered,20,10,570009,Return,64.0,84.0,84.0,0.0,0.0,31.25,False,True
clustered,20,10,570009,Largest Gap,64.0,84.0,68.0,16.0,-23.52941176470588,31.25,False,False
clustered,20,11,570010,S-shape,52.0,78.0,62.0,16.0,-25.806451612903224,50.0,False,False
clustered,20,11,570010,Return,52.0,78.0,78.0,0.0,0.0,50.0,False,True
clustered,20,11,570010,Largest Gap,52.0,78.0,56.0,22.0,-39.285714285714285,50.0,False,False
clustered,20,12,570011,S-shape,72.0,94.0,78.0,16.0,-20.51282051282051,30.555555555555557,False,False
clustered,20,12,570011,Return,72.0,94.0,94.0,0.0,0.0,30.555555555555557,False,True
clustered,20,12,570011,Largest Gap,72.0,94.0,72.0,22.0,-30.555555555555557,30.555555555555557,False,False
clustered,20,13,570012,S-shape,58.0,82.0,66.0,16.0,-24.242424242424242,41.37931034482759,False,False
clustered,20,13,570012,Return,58.0,82.0,82.0,0.0,0.0,41.37931034482759,False,True
clustered,20,13,570012,Largest Gap,58.0,82.0,58.0,24.0,-41.37931034482759,41.37931034482759,False,False
clustered,20,17,570016,S-shape,58.0,78.0,66.0,12.0,-18.181818181818183,34.48275862068966,False,False
clustered,20,17,570016,Return,58.0,78.0,78.0,0.0,0.0,34.48275862068966,False,True
clustered,20,17,570016,Largest Gap,58.0,78.0,58.0,20.0,-34.48275862068966,34.48275862068966,False,False
clustered,20,20,570019,S-shape,72.0,94.0,82.0,12.0,-14.634146341463413,30.555555555555557,False,False
clustered,20,20,570019,Return,72.0,94.0,94.0,0.0,0.0,30.555555555555557,False,True
clustered,20,20,570019,Largest Gap,72.0,94.0,78.0,16.0,-20.51282051282051,30.555555555555557,False,False
clustered,20,21,570020,S-shape,54.0,80.0,62.0,18.0,-29.03225806451613,48.148148148148145,False,False
clustered,20,21,570020,Return,54.0,80.0,80.0,0.0,0.0,48.148148148148145,False,True
clustered,20,21,570020,Largest Gap,54.0,80.0,54.0,26.0,-48.148148148148145,48.148148148148145,False,False
clustered,20,22,570021,S-shape,52.0,78.0,62.0,16.0,-25.806451612903224,50.0,False,False
clustered,20,22,570021,Return,52.0,78.0,78.0,0.0,0.0,50.0,False,True
clustered,20,22,570021,Largest Gap,52.0,78.0,52.0,26.0,-50.0,50.0,False,False
clustered,20,23,570022,S-shape,76.0,98.0,82.0,16.0,-19.51219512195122,28.947368421052634,False,False
clustered,20,23,570022,Return,76.0,98.0,98.0,0.0,0.0,28.947368421052634,False,True
clustered,20,23,570022,Largest Gap,76.0,98.0,76.0,22.0,-28.947368421052634,28.947368421052634,False,False
clustered,20,24,570023,S-shape,58.0,78.0,66.0,12.0,-18.181818181818183,34.48275862068966,False,False
clustered,20,24,570023,Return,58.0,78.0,78.0,0.0,0.0,34.48275862068966,False,True
clustered,20,24,570023,Largest Gap,58.0,78.0,58.0,20.0,-34.48275862068966,34.48275862068966,False,False
clustered,20,25,570024,S-shape,56.0,74.0,62.0,12.0,-19.35483870967742,32.142857142857146,False,False
clustered,20,25,570024,Return,56.0,74.0,74.0,0.0,0.0,32.142857142857146,False,True
clustered,20,25,570024,Largest Gap,56.0,74.0,56.0,18.0,-32.142857142857146,32.142857142857146,False,False
clustered,20,26,570025,S-shape,74.0,102.0,82.0,20.0,-24.390243902439025,37.83783783783784,False,False
clustered,20,26,570025,Return,74.0,102.0,102.0,0.0,0.0,37.83783783783784,False,True
clustered,20,26,570025,Largest Gap,74.0,102.0,74.0,28.0,-37.83783783783784,37.83783783783784,False,False
clustered,20,28,570027,S-shape,76.0,100.0,82.0,18.0,-21.951219512195124,31.57894736842105,False,False
clustered,20,28,570027,Return,76.0,100.0,100.0,0.0,0.0,31.57894736842105,False,True
clustered,20,28,570027,Largest Gap,76.0,100.0,78.0,22.0,-28.205128205128204,31.57894736842105,False,False
clustered,20,32,570031,S-shape,56.0,78.0,62.0,16.0,-25.806451612903224,39.285714285714285,False,False
clustered,20,32,570031,Return,56.0,78.0,78.0,0.0,0.0,39.285714285714285,False,True
clustered,20,32,570031,Largest Gap,56.0,78.0,56.0,22.0,-39.285714285714285,39.285714285714285,False,False
clustered,20,33,570032,S-shape,58.0,78.0,66.0,12.0,-18.181818181818183,34.48275862068966,False,False
clustered,20,33,570032,Return,58.0,78.0,78.0,0.0,0.0,34.48275862068966,False,True
clustered,20,33,570032,Largest Gap,58.0,78.0,58.0,20.0,-34.48275862068966,34.48275862068966,False,False
clustered,20,37,570036,S-shape,66.0,78.0,74.0,4.0,-5.405405405405405,18.181818181818183,False,False
clustered,20,37,570036,Return,66.0,78.0,78.0,0.0,0.0,18.181818181818183,False,True
clustered,20,37,570036,Largest Gap,66.0,78.0,66.0,12.0,-18.181818181818183,18.181818181818183,False,False
clustered,20,39,570038,S-shape,56.0,78.0,62.0,16.0,-25.806451612903224,39.285714285714285,False,False
clustered,20,39,570038,Return,56.0,78.0,78.0,0.0,0.0,39.285714285714285,False,True
clustered,20,39,570038,Largest Gap,56.0,78.0,58.0,20.0,-34.48275862068966,39.285714285714285,False,False
clustered,20,40,570039,S-shape,68.0,96.0,78.0,18.0,-23.076923076923077,41.17647058823529,False,False
clustered,20,40,570039,Return,68.0,96.0,96.0,0.0,0.0,41.17647058823529,False,True
clustered,20,40,570039,Largest Gap,68.0,96.0,68.0,28.0,-41.17647058823529,41.17647058823529,False,False
clustered,20,41,570040,S-shape,74.0,100.0,82.0,18.0,-21.951219512195124,35.13513513513514,False,False
clustered,20,41,570040,Return,74.0,100.0,100.0,0.0,0.0,35.13513513513514,False,True
clustered,20,41,570040,Largest Gap,74.0,100.0,74.0,26.0,-35.13513513513514,35.13513513513514,False,False
clustered,20,42,570041,S-shape,56.0,82.0,66.0,16.0,-24.242424242424242,46.42857142857143,False,False
clustered,20,42,570041,Return,56.0,82.0,82.0,0.0,0.0,46.42857142857143,False,True
clustered,20,42,570041,Largest Gap,56.0,82.0,60.0,22.0,-36.666666666666664,46.42857142857143,False,False
clustered,20,44,570043,S-shape,56.0,76.0,66.0,10.0,-15.151515151515152,35.714285714285715,False,False
clustered,20,44,570043,Return,56.0,76.0,76.0,0.0,0.0,35.714285714285715,False,True
clustered,20,44,570043,Largest Gap,56.0,76.0,56.0,20.0,-35.714285714285715,35.714285714285715,False,False
clustered,20,46,570045,S-shape,66.0,102.0,82.0,20.0,-24.390243902439025,54.54545454545454,False,False
clustered,20,46,570045,Return,66.0,102.0,102.0,0.0,0.0,54.54545454545454,False,True
clustered,20,46,570045,Largest Gap,66.0,102.0,76.0,26.0,-34.21052631578947,54.54545454545454,False,False
clustered,20,48,570047,S-shape,72.0,94.0,78.0,16.0,-20.51282051282051,30.555555555555557,False,False
clustered,20,48,570047,Return,72.0,94.0,94.0,0.0,0.0,30.555555555555557,False,True
clustered,20,48,570047,Largest Gap,72.0,94.0,72.0,22.0,-30.555555555555557,30.555555555555557,False,False
